k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
2380,1,0.874612786287124,5.74933407045772,686.0845715947,6690.47976390708,1.65054640789033e-05,-0.999983494535921,-0.00273243797967285,1.22141215636358e-05
2381,1,0.870033735045556,5.74017598181346,690.356534261459,6691.75196276191,1.6447343098858e-05,-0.999983552656901,-0.0027088965562562,1.20442102315181e-05
2382,1,0.873251683783401,5.74661191496781,686.679733438871,6686.60799960578,1.64951092243544e-05,-0.999983504890776,-0.00272808758052548,1.21871851543345e-05
2383,1,1.29162500630918e-06,5.73930074086323,690.361844447699,6690.86586393615,5.61629885742576e-07,-0.999999438370114,-0.00270821880887298,1.2042188518103e-05
2384,1,0.867616353733142,5.73534119302647,691.556118587266,6687.39138873156,1.64115130047229e-05,-0.999983588486995,-0.00270070202233423,1.19923529746566e-05
2385,1,0.874053968299608,5.74821648729004,685.929186829094,6686.4621774962,1.65061552641009e-05,-0.999983493844736,-0.00273224231565939,1.22172806486229e-05
2386,1,0.866196503307205,5.73249340796666,693.428424685846,6690.73191443412,1.51712033953439e-05,-0.999984828796605,-0.00269135473647799,1.19217575060196e-05
2387,1,6.94186186599479e-06,5.7396940772102,690.12197505273,6689.99478595544,3.01914441930579e-06,-0.999996980855581,-0.00270944865595195,1.2051386980245e-05
2388,1,0.87264534475046,5.74539918459935,687.573712599552,6689.67824393327,1.64791909913267e-05,-0.999983520809009,-0.00272365862332109,1.21529491222039e-05
2389,1,0.862282960022939,5.72467651978194,696.315375321032,6687.53584391836,1.66594758666491e-05,-0.999983340524133,-0.00267458537520906,1.18069841840349e-05
2390,1,0.863747964256952,5.72759633514968,694.978765644724,6686.3837570519,1.51420495673454e-05,-0.999984857950433,-0.00268182770720393,1.18584883640104e-05
2391,1,0.867818152729428,5.73573671243698,691.346866787975,6686.01688292623,1.5191862530801e-05,-0.999984808137469,-0.00270180373675415,1.20004411030424e-05
2392,1,0.86882569217468,5.73775996332255,690.159582966744,6684.16706730244,1.64416056699822e-05,-0.99998355839433,-0.00270791925431686,1.20460130842524e-05
2393,1,0.865313966023599,5.73072833731634,693.113764952697,6683.93950425909,1.5161005509776e-05,-0.99998483899449,-0.00269130325205847,1.19289103226195e-05
2394,1,0.866592849452295,5.73328610398406,692.554387213043,6687.03271073101,1.51766100879336e-05,-0.999984823389912,-0.00269532366420184,1.19535208940427e-05
2395,1,0.876149200309907,5.75239882147732,684.774588612363,6691.23414475826,1.52953911417555e-05,-0.999984704608858,-0.00273990118402581,1.22674336374293e-05
2396,1,6.96820480096046e-06,5.7443861251948,688.068289320638,6689.54707062409,3.03877507773519e-06,-0.999996961224922,-0.00272094518877041,1.21333447671482e-05
2397,1,0.873640911612324,5.74738222197735,686.889462837923,6690.11933098474,1.52615550336934e-05,-0.999984738444966,-0.00272781353320283,1.21813766518608e-05
2398,1,0.870488433585962,5.74108538375164,689.260484651772,6688.25496283911,1.64540686506246e-05,-0.999983545931349,-0.00271386389847884,1.20844598678047e-05
2399,1,0.86681022233756,5.73372899808734,692.77713325152,6688.77774603934,1.64111329466553e-05,-0.999983588867053,-0.00269477848007842,1.19467581992284e-05
2400,1,0.873840978954531,5.74778235410221,686.841839028058,6692.0893554004,1.52635981506007e-05,-0.999984736401849,-0.00272829395964142,1.21839141435027e-05
2401,1,6.92280076435124e-06,5.73969213753936,689.585563005833,6687.42300654539,3.01085113052686e-06,-0.999996989148869,-0.00271155485255568,1.20701391624099e-05
2402,1,0.866256349890988,5.73262117764719,692.381747449372,6684.67562921321,1.63923997182113e-05,-0.999983607600282,-0.00269551730399967,1.19580956451605e-05
2403,1,0.878151400345826,5.75641126140952,683.22512278593,6692.34725877574,1.65461989370605e-05,-0.999983453801063,-0.00274905315139032,1.23317343164457e-05
2404,1,0.865646297342655,5.73140125615349,693.616760686782,6686.87314011051,1.64120738979802e-05,-0.999983587926102,-0.0026898384610881,1.19130141217167e-05
2405,1,0.874138676443911,5.74838593582744,685.673743927828,6685.14005217342,1.65121724819597e-05,-0.999983487827518,-0.00273338376550623,1.22267456820827e-05
2406,1,6.9262699385933e-06,5.73936253201522,690.129071575179,6689.6071827672,3.01178918761305e-06,-0.999996988210812,-0.00270918057911885,1.20504430185415e-05
2407,1,0.870650655825856,5.74140984808632,689.602645326602,6690.41380774169,1.64592159241744e-05,-0.999983540784076,-0.00271275262056614,1.20731532215238e-05
2408,1,0.869468148510602,5.73904478894521,690.550848325341,6689.65927408833,1.64368913347628e-05,-0.999983563108665,-0.00270731523376992,1.2035060778526e-05
2409,1,0.867612600635599,5.73532560368205,691.98321347954,6689.57207302012,1.5188661949673e-05,-0.99998481133805,-0.00269902210649247,1.19775215272115e-05
2410,1,0.873901050797538,5.74791063810981,686.627547098331,6689.73258492959,1.65019902570572e-05,-0.999983498009743,-0.00272924066178894,1.21917924697264e-05
2411,1,0.865925127375294,5.73195875561894,693.303710246973,6688.23275585529,1.63915008363405e-05,-0.999983608499164,-0.00269145504593591,1.19249346589401e-05
2412,1,0.870550015772216,5.74120849085834,690.054390216829,6693.72534837196,1.64461961847673e-05,-0.999983553803815,-0.00271083079558058,1.20569281248899e-05
2413,1,0.868594349320006,5.73728909837312,690.939050582354,6688.54016968268,1.52002392508916e-05,-0.999984799760749,-0.00270452183568264,1.20178632103197e-05
2414,1,0.872698296921608,5.74550513977975,687.536757861211,6689.1793119008,1.64876092374556e-05,-0.999983512390762,-0.00272388208497379,1.2154479732202e-05
2415,1,0.870517351937688,5.74114319570557,689.972081993105,6692.4828136781,1.6450696712298e-05,-0.999983549303288,-0.00271110686557922,1.20596677322201e-05
2416,1,0.869329170386928,5.73876685011563,690.905813553319,6691.34574453095,1.64376985808936e-05,-0.999983562301419,-0.00270572316238316,1.20221152467722e-05
2417,1,6.89012348329144e-06,5.7396751096304,690.48829509967,6693.12441622269,2.99661002113316e-06,-0.999997003389979,-0.00270799746309286,1.20385635086873e-05
