k,exit_ok,gamma,kr,tgo,fuel_opt,",fuel_sim",final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
891,1,0.480421243986032,6.15248984497353,663.592854259073,6642.18731367171,6951.20091296275,-2.68173368484631e-06,0.0012569545506065,-0.000372112495824695,0.115402314633323,-0.884597685366677,-0.00330269866990528,1.39716437677455e-05
892,1,0.474151468392226,6.12142301944875,664.4650705273,6643.46280774681,6988.95254338087,-1.03441309318858e-05,0.00118287668084837,-0.00037135649472475,0.112409570897684,-0.887590429102316,-0.00327048204188903,1.3864623493516e-05
893,1,0.478393982945353,6.14243511252516,664.504773278851,6642.37763887592,6952.81133619087,-2.90980716994172e-07,0.00123000802506517,-0.000361270969733596,0.114430244898387,-0.885569755101613,-0.00328913784979508,1.3910552111544e-05
894,1,0.476214666817577,6.13163893656996,664.870734947552,6641.7928636764,6964.80868174287,-1.46252939143849e-06,0.00120125844848842,-0.000348169356584549,0.113390191023179,-0.886609808976821,-0.00327764412653847,1.38708200828444e-05
895,1,0.505866155054894,6.27936505573206,650.809952009276,6625.82104917457,6917.58445156588,6.06525151988617e-06,0.00108127118241615,-0.00019790674559772,0.127950270160293,-0.872049729839707,-0.00348432409649753,1.48254321297377e-05
896,1,0.478450003228107,6.14271284311069,665.051358552451,6637.84725803209,6945.37853567871,3.53753770866835e-06,0.00123044357644441,-0.000362273771315813,0.114457050734593,-0.885542949265407,-0.00328668371875455,1.3888324130161e-05
897,1,0.478563142781437,6.14327174681616,664.93109754829,6639.1442601964,6938.20737983097,5.97058966440227e-06,0.0012285984781842,-0.000362009974196553,0.114511002349591,-0.885488997650409,-0.0032877795666624,1.38946124410838e-05
898,1,0.475172619234963,6.12647658870279,665.179806533671,6641.1273019606,6964.2689279854,-1.37825334866454e-06,0.00118819932321341,-0.000342750456184149,0.112894230065304,-0.887105769934696,-0.00327149517024093,1.38462658325355e-05
899,1,0.482453532973495,6.16257279018347,663.5312440743,6640.56181482306,6975.83405916148,-8.94583161598777e-06,0.00129383331460761,-0.000387798296287656,0.116380438204423,-0.883619561795577,-0.00331207739337451,1.39971400157183e-05
900,1,2.62614868233636,10.9253193861933,609.254395253428,6621.2421666857,6896.8492852944,-8.89024402940942e-07,0.000929388466514462,-0.000756221124902367,0.474866339046951,-0.525133660953049,-0.00810421077075652,2.94331538095486e-05
901,1,0.480020478348864,6.15050100706416,661.578921884271,6644.6581813565,6964.23848625677,-8.46699611030551e-07,0.00122127777348981,-0.000357650686055422,0.11520977504439,-0.88479022495561,-0.0033109583847347,1.40522922681849e-05
902,1,0.482173281325205,6.16118170470341,663.194128002247,6640.7918582255,6947.97055051488,1.64975037585395e-06,0.00127192889456737,-0.000379952369257808,0.116245294393975,-0.883754705606025,-0.00331250844057268,1.40082109315129e-05
903,1,0.475285526512853,6.12703694816107,665.335067166683,6641.22801888,6960.12813943533,2.09288149956148e-06,0.00118475512635118,-0.000342461280524731,0.112948022845179,-0.887051977154821,-0.00327123370513771,1.38410701994471e-05
904,1,0.505903659701229,6.27955300928719,650.765519866976,6621.62463660303,6948.99004536322,-3.34218060584509e-06,0.00109581417395484,-0.000200390815734863,0.127969242073658,-0.872030757926342,-0.00348473555756428,1.48279004774195e-05
905,1,0.478493595546088,6.14293054148342,662.825446823894,6640.19400611418,6956.43914604184,-2.30523809863106e-06,0.00121505170127289,-0.000354277202859521,0.114478064188351,-0.885521935811649,-0.00329791703894984,1.39822562867405e-05
