Parameter,Mean,StdDev,Min,Max,-3σ,+3σ
gamma,0.646739164409378,0.19587416352913,0.183840285670652,2.20396346876131,0.059116673821989,1.23436165499677
kr,6.85380712275707,0.434924714213397,4.91456509572058,9.84080202874464,5.54903298011688,8.15858126539726
tgo,653.774523299924,37.4279257453346,500.490943678788,809.236778591336,541.49074606392,766.058300535928
fuel_opt,6645.97850480579,90.6930233141714,6439.22076921456,7164.59067330624,6373.89943486327,6918.0575747483
fuel_sim,6954.02268434191,102.423515933491,5950.86017183693,7468.11495426322,6646.75213654143,7261.29323214238
coeff1,0.186275725779127,0.0426111833124893,0.0218228721227983,0.603657065640744,0.0584421758416595,0.314109275716595
coeff2,-0.813724274220873,0.0426111833124893,-0.978177127877202,-0.396342934359256,-0.941557824158341,-0.685890724283405
coeff3,-0.00401738301656144,0.000509034110158635,-0.00599214294255466,-0.00191814275966736,-0.00554448534703735,-0.00249028068608554
coeff4,1.62245692319827e-05,2.33675213175193e-06,8.26511096340006e-06,2.80217614242336e-05,9.21431283672693e-06,2.32348256272385e-05
