k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
432,1,1.47250886673041,8.22213903852234,651.924511663069,6642.89280422058,6939.85127781651,-1.43305962311673e-06,0.000892836962429853,-0.000496754655614495,0.270780078290207,-0.729219921709793,-0.00518748649122616,1.93459560063294e-05
433,1,0.582637216932874,6.6700097727294,652.038578136421,6644.18401647225,6960.97610898569,-2.03148207634683e-06,0.00109948901078717,0.00245704455301166,0.169732474291771,-0.830267525708229,-0.00384139442763527,1.56884445411406e-05
434,1,0.695077821341712,7.21812734675247,596.687527929524,6528.65397819257,6834.16965455098,-9.21674440266629e-07,0.0011145330763648,-0.000420585973188281,0.235722801671469,-0.764277198328531,-0.0047676318707699,2.0273588135418e-05
435,1,0.679574367153012,7.07246557035991,609.430491398044,6551.25763300774,6817.06407852007,4.2293634665886e-06,0.000850775893096897,-0.000313533004373312,0.217259542945806,-0.782740457054194,-0.0045181400783036,1.90424350643177e-05
436,1,0.695866210965407,7.20335475428157,596.281429679438,6530.28745155438,6804.72568196094,4.37377682960607e-06,0.00102332601068917,-0.000393188558518887,0.233811077676179,-0.766188922323821,-0.00475528553076243,2.02596638613706e-05
437,1,0.595660909322235,6.71140687573853,651.923267609413,6632.35368653129,6921.81054237638,5.04464779829553e-06,0.00112355259012222,-0.000445329817011952,0.174417090480478,-0.825582909519522,-0.0038810097047581,1.57913989398757e-05
438,1,0.767625586729011,7.23996275437701,595.04159684635,6534.08465008294,6832.63388767169,9.959846073716e-07,0.00114155414319923,-0.000438127433881164,0.236408463952173,-0.763591536047827,-0.0048003196016534,2.04475688419891e-05
439,1,0.690557652706294,6.63853947745724,724.366700040131,6849.05474443934,7185.44729584532,-3.98132458780045e-06,0.000562045555308536,-0.000429116189479828,0.161365039665644,-0.838634960334356,-0.00342455662064094,1.26518952638906e-05
440,1,0.844967575349033,7.17257598361468,618.363183734705,6564.85735010049,6863.95821790101,3.50346988120726e-07,0.00104782641316297,-0.000448583392426372,0.220175344098487,-0.779824655901513,-0.0045385356206942,1.87580594790292e-05
441,1,0.583208829156916,6.67296232461301,657.65438985328,6639.70509420485,6966.1957382767,-2.35704447647299e-06,0.000998455810035829,-0.000410540029406547,0.170065644904074,-0.829934355095926,-0.00381134353527204,1.54284829915015e-05
442,1,0.721387484148113,6.80891537629724,651.93586575854,6633.1080624217,6952.29880822787,-1.15642205197945e-06,0.000843091058807207,-0.000351067632436752,0.181068774230332,-0.818931225769668,-0.00396592149347489,1.6020209401347e-05
443,1,0.353759655922344,5.21868496966662,761.176132585099,6942.32506991525,7254.82704533765,6.72132492223249e-06,0.000256078964321635,-0.000129136955365539,0.0384129676909486,-0.961587032309051,-0.00216474923737843,9.00721971862599e-06
444,1,0.583012166436853,6.67193932605694,653.677793651327,6644.89260573343,6960.51867847802,4.78132841318286e-07,0.00110672446022368,0.0024644173681736,0.169950179494627,-0.830049820505373,-0.0038335704025151,1.56143757065586e-05
445,1,0.684436316503683,7.21878542180709,599.687329015588,6522.70815937449,6812.29842696853,3.17709778952695e-06,0.00115041302961476,-0.000435385853052139,0.235831166348587,-0.764168833651413,-0.00474451224761191,2.00730971929706e-05
446,1,0.5833559624355,6.67371820097249,656.737139946894,6636.33990875544,6972.49744200394,-4.38471884560323e-06,0.00086008337120321,-0.000234998296946287,0.170150979844589,-0.829849020155411,-0.00381737216892219,1.54733628529558e-05
447,1,0.583021404118979,6.67200205868389,653.357988102547,6640.3844989307,6949.03085196164,-1.31299177881571e-06,0.00111119971274486,0.00246986467391253,0.169957259227672,-0.830042740772328,-0.00383550570162509,1.5629812248423e-05
448,1,0.743982974814919,7.00284505596049,622.353656695659,6569.92118038151,6896.73143009271,-7.73758203703148e-06,0.00127151579258484,0.00304849771782756,0.205366482656268,-0.794633517343732,-0.00434927790897544,1.80800666057129e-05
449,1,0.582947467944286,6.67161364246832,653.936730294697,6643.32707615132,6946.65115278105,3.42365780642024e-06,0.00110840395984585,0.00246749143116176,0.16991342610146,-0.83008657389854,-0.00383174721842955,1.56012510386105e-05
