k,exit_ok,gamma,kr,tgo,fuel_opt,",fuel_sim",final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
616,1,0.669372524003236,7.17780986694958,594.623171249933,6514.66601248459,6813.83699929763,-1.08415216132986e-06,0.000955650828001522,-0.00037872139364481,0.230582177757519,-0.769417822242481,-0.00474163680050608,2.03005728218455e-05
617,1,1.23194354163672,8.50686285312551,619.070459167318,6591.06630180183,6902.2807359875,-1.54598654879588e-07,0.000483973016999022,-0.000358747318387032,0.389368003024426,-0.610631996975574,-0.00588430505065116,2.21967438110646e-05
618,1,1.12850512821431,7.77562037113292,603.416238135162,6530.24541588564,6831.12311770567,-1.0479799701885e-06,0.00093768547059429,-0.000358323799446225,0.273894277293402,-0.726105722706598,-0.00523967414703821,2.13550731239497e-05
619,1,0.474010522294441,7.86884072527719,598.990231143921,6541.72024863822,6844.75338215211,-1.84053297910955e-06,0.000895960149679101,0.000152627471834421,0.279808685107559,-0.720191314892441,-0.00536607924574626,2.19316484380774e-05
620,1,1.00608545235338,7.6824091579537,567.348000519246,6508.23100275977,6938.54234022503,40.4897425387007,-11733.5344655599,-6186.55232021189,0.279500106565556,-0.720499893434444,-0.00550051235341676,2.38670298510202e-05
621,1,0.560220175089342,7.80140346325924,603.78444811413,6546.38965517622,6855.58877728731,-2.49820387899759e-06,0.000648686381937539,-0.000209701713174582,0.293320402524686,-0.706679597475314,-0.00529000398094149,2.13997595535102e-05
622,1,0.460439120077252,8.01205650212219,603.401215585917,6545.39519784187,6843.33418559622,2.73939122971733e-07,0.00123808829280175,0.00230999174527824,0.289236865754606,-0.710763134245394,-0.00546115094185868,2.200552031657e-05
623,1,0.559662607820431,7.48892618646223,573.596391062002,6494.58854367065,7086.39360014147,-1.04849185718467,-1824.66787243548,-1853.59029841516,0.259053098398964,-0.740946901601036,-0.0052362885095374,2.27618066375616e-05
624,1,1.47553376373783,8.45019797437505,604.4785153224,6559.37364506713,6854.14092445313,-3.36331427040087e-07,0.00100762590007552,-0.000570663250982761,0.318227032308914,-0.681772967691086,-0.00586178983980365,2.31262461983759e-05
625,1,1.3256600606139,8.44278950248343,609.217181110441,6579.82707742587,6849.82897562807,7.09915380998807e-07,0.000660662843621422,-0.000407514860853553,0.35705384273474,-0.64294615726526,-0.00587384713519388,2.27479191438222e-05
626,1,3.38007818310569,12.6172043555485,631.923362520274,6658.35049243947,6930.51098964327,-1.45559542923113e-06,0.00105153532712125,-0.000832727178931236,0.583352804560493,-0.416647195439507,-0.00932384420610138,3.15961606787041e-05
627,1,0.458303525403678,8.03561152454227,601.940338307333,6543.33662705579,6853.18533643511,-3.1134715288578e-06,0.000944509055879525,-0.000394541770219803,0.29073927025098,-0.70926072974902,-0.00549646671267422,2.21774718623295e-05
628,1,0.702082618618889,7.24633368490886,593.857776824477,6525.79610140422,6817.92157291086,2.9097742928559e-06,0.00107741603906431,-0.000428941799327731,0.239325481531553,-0.760674518468447,-0.00482016475273344,2.05472371122666e-05
629,1,0.44347804924526,8.23551587047902,606.243560142491,6543.72315785672,6847.05622401648,-8.11590062213259e-07,0.00119937748570662,0.0022126033436507,0.303872743182879,-0.696127256817121,-0.00564398684518508,2.24076613241669e-05
630,1,0.704165603682337,7.24832884558961,596.341295793437,6520.02909049075,6801.19882360294,6.70593865195659e-07,0.00112988698287559,-0.000447318190708756,0.23956799205093,-0.76043200794907,-0.00480217022541683,2.03820620340449e-05
631,1,0.516926222881366,7.56987857136654,599.225580358607,6527.01024815925,6823.01987232516,-1.47455717910164e-06,0.000847656318030144,-0.000257864128798246,0.260424480129594,-0.739575519870406,-0.00508216582474727,2.10818259560226e-05
632,1,0.600877296442601,7.30601051843568,594.784669968784,6522.94498918906,6824.66137528606,-2.20445989470653e-06,0.00094451841263169,-0.000273567624390125,0.243071753768911,-0.756928246231089,-0.00486911845447991,2.06519355111918e-05
633,1,0.754663077507854,8.09880565766929,612.441272187292,6577.09343684381,6853.44909593182,9.01955809351246e-07,0.000377489134441354,0.000307824462652206,0.354704825169402,-0.645295174830598,-0.00555825971990182,2.15919605304503e-05
634,1,1.01830360477403,7.75672612294385,598.759539984384,6553.74583303293,6847.67490074802,2.02935540330614e-06,0.000874589206386552,-0.000423816964030266,0.290163535467476,-0.709836464532524,-0.00529181814292603,2.16358302494406e-05
635,1,0.862945944006961,7.36550116169811,595.845721143352,6525.6228834778,6816.46980151807,3.71299112004954e-07,0.000834940911879828,0.000251987483352423,0.247104590892431,-0.752895409107569,-0.00491713721820385,2.07460133214461e-05
636,1,1.29592945977576,8.12624612292394,605.13720475675,6548.67369091375,6828.3961908417,-3.04156239293708e-07,0.000788927232353014,-0.000433633103966713,0.301653540195691,-0.698346459804309,-0.00556035321445856,2.21912753485177e-05
637,1,2.66145705212749,11.0102159800258,627.496954722178,6622.17619827357,6909.47948749394,-9.72200708086127e-07,0.000954802471654395,-0.000132987508550286,0.481682167841564,-0.518317832158436,-0.00794711451637619,2.7962280844236e-05
638,1,0.456888398134307,8.01329475400093,606.029357722036,6550.38926621384,6814.72132924124,1.86848245825751e-06,0.00120223997180721,0.00228556245565414,0.288196605871925,-0.711803394128075,-0.00543677289043745,2.18184448172625e-05
639,1,0.893969670365661,7.39401476450081,545.280152104331,6518.9714879006,6552.01917163827,-89.8568040331684,-24681.17097201,-9063.03975481796,0.24806457577494,-0.75193542422506,-0.00540102541172607,2.48680042921019e-05
640,1,1.19860357753013,7.90392852833107,605.385755856957,6532.03816703385,6812.75525582767,4.37365527724236e-06,0.00090437752238035,-0.000463450094684958,0.282304697123178,-0.717695302876822,-0.00534249266686235,2.15664472788056e-05
641,1,0.688721957331316,7.24678583830525,594.957432889385,6520.13577656859,6799.55353233326,4.78754751499799e-06,0.00108623005648591,-0.000434106215834618,0.239417992824088,-0.760582007175912,-0.0048117911529798,2.04726300104516e-05
642,1,0.571726402372476,7.4712233203625,598.992219343573,6537.89985480081,6813.93494603925,1.76659690303595e-06,0.000950485432026536,-0.000437828013673425,0.258746004476799,-0.741253995523201,-0.00499899258781612,2.08232903969221e-05
643,1,1.06331155457155,8.09054083779027,612.854878431022,6572.72091876799,6846.24067865742,2.70895086801023e-06,0.000549929116004427,-0.000225909985601902,0.340849498312052,-0.659150501687948,-0.00552515780877202,2.15408213728942e-05
644,1,1.19131394528375,7.88930204252186,601.874962865003,6537.38787916964,6835.29750765102,-4.40637734245772e-07,0.000852778614415207,-0.000460733892396092,0.281219892338452,-0.718780107661548,-0.00535970278318908,2.17784029022664e-05
