k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
408,1,0.633070723534113,5.26625141143681,633.83005559098,6549.90416854045,6850.94759219196,-1.89572512249151e-07,4.38579315743445e-05,-0.00013304129242897,1.32193985071868e-05,-0.999986780601493,-0.00257661956972706,1.31085884926852e-05
409,1,0.631626647989978,5.26335534778677,635.212743659862,6547.91230521228,6873.9503522543,-4.69796249011914e-06,0.000745351626955346,0.000232324237003923,1.22469197349505e-05,-0.999987753080265,-0.00256872982650179,1.30444053863962e-05
410,1,0.636936162049581,5.27398231387917,631.542996514486,6550.39999349476,6860.24483104566,-7.20709687871085e-07,0.0007353376300183,0.000231544254347682,1.32836868315214e-05,-0.999986716313168,-0.00259207124401841,1.32230859929379e-05
411,1,0.633276810584121,5.26665561788587,634.030977798499,6552.26703128488,6875.6674983602,-1.26469283606592e-06,0.000735877403911416,0.000233071623370051,1.22645966748056e-05,-0.999987735403325,-0.00257612030126815,1.31012871775471e-05
412,1,0.630386388237631,5.26088314552644,636.479685322266,6548.484213549,6858.89253827598,1.60520341478166e-07,4.3973783406582e-05,-0.000134231988340616,1.32252713622693e-05,-0.999986774728638,-0.00256167610001416,1.29864235115151e-05
413,1,0.627565285896074,5.25524117315885,638.614377306961,6546.66274674163,6847.77906253388,-3.98563582893727e-07,4.40078670768056e-05,-0.000135802896693349,1.32079645529089e-05,-0.999986792035447,-0.00254869582079833,1.28859151707488e-05
414,1,0.627377198529666,5.25486489182042,638.559689603674,6547.30245644315,6835.94062222047,-8.17713722137847e-07,4.31041433289499e-05,-0.000133017310872674,1.31922233517762e-05,-0.999986807776648,-0.00254861943938811,1.28871996189398e-05
415,1,0.628949071307124,5.25800840307671,636.661377876327,6546.74763950467,6857.82989699728,1.41974475500995e-07,4.39904494216761e-05,-0.000135780312120914,1.31893417453972e-05,-0.999986810658255,-0.00255868731399086,1.29719201355506e-05
416,1,0.631491601139187,5.26308525184599,634.849645348495,6545.68475971639,6864.57109658045,6.42546809467441e-07,4.36390251897266e-05,-0.00013354211114347,1.2244660940884e-05,-0.999987755339059,-0.00256998626767494,1.3058660830159e-05
417,1,0.634431854068545,5.26896570497175,632.914082294309,6550.7328113458,6850.56663837208,-1.62319409694209e-07,4.35583532401679e-05,-0.000131675042212009,1.22815932439338e-05,-0.999987718406756,-0.00258249133619224,1.31533341816555e-05
418,1,0.626497539210326,5.25309717183984,638.036984927599,6541.92809772086,6844.13726269021,-3.07786864162978e-07,4.33500912264122e-05,-0.000135600566864014,1.21761537822138e-05,-0.999987823846218,-0.0025493204947332,1.29039813376345e-05
419,1,0.628596042597699,5.25730245442169,636.963529369174,6545.522606182,6849.89751062179,-1.64936460743044e-07,4.37356998672977e-05,-0.000135148642584682,1.31967137108084e-05,-0.999986803286289,-0.00255691942918227,1.29578762955174e-05
420,1,0.633416188269232,5.26693441803549,634.494329741675,6551.06262282631,6840.66909695062,-6.33429431303843e-07,4.33187821200186e-05,-0.000130596570670605,1.22720321192289e-05,-0.999987727967881,-0.00257445875318525,1.30828517482253e-05
421,1,0.63012781853835,5.26035768310291,635.65313896494,6545.88403883149,6845.97454645572,-2.51276590376665e-07,4.32445252687419e-05,-0.000133092282339931,1.22241283161979e-05,-0.999987775871684,-0.0025645921741758,1.30189177581259e-05
