k,exit_ok,gamma,kr,tgo,fuel_opt,coeff1,coeff2,coeff3,coeff4
686,1,1.44252467573227,8.37698848773106,605.613468325564,6558.48187702452,0.312584399746874,-0.687415600253126,-0.00578104488543227,2.28400404507174e-05
687,1,0.687880436546448,7.0531317631592,617.823133767878,6565.37181503028,0.214635778515436,-0.785364221484564,-0.00443687118573474,1.84779447926466e-05
688,1,1.22754749504172,7.95664571531183,606.090785849997,6535.46503359552,0.285545733140074,-0.714454266859926,-0.00538511501411238,2.165981073409e-05
689,1,0.514498166146926,7.76562390497568,599.03685232082,6543.02222377041,0.279974327785937,-0.720025672214063,-0.00527978582289277,2.16405987247916e-05
690,1,0.467723985299437,7.93651529668704,604.976657002493,6538.05571744552,0.284406031280593,-0.715593968719407,-0.0053765110471208,2.16846602518547e-05
691,1,0.999957943038312,6.89098775167434,506.950151116561,6566.18008294375,0.148507813566208,-0.851492186433792,-0.00511687723869906,2.68133430313672e-05
692,1,3.83492748868917,13.6433608440863,639.600277928828,6690.19450167054,0.648530072738559,-0.351469927261441,-0.0101160220188361,3.33506327512585e-05
693,1,0.985965918262358,7.61991718376451,599.581637761069,6538.54881938569,0.272082373116931,-0.727917626883069,-0.00514031913403487,2.1195984982155e-05
694,1,1.04920200551193,7.63692757226477,597.51370305374,6537.32228294235,0.264695812718108,-0.735304187281892,-0.00515998140811374,2.13905983270844e-05
695,1,1.42799448341114,8.83864282725593,620.306157701173,6595.10419011786,0.412955561759794,-0.587044438240206,-0.00617804116210937,2.29706560783465e-05
696,1,0.941237223199586,7.53191268835907,553.673844969152,6513.19092108137,0.263921702482173,-0.736078297517827,-0.00547231564971346,2.45695532795195e-05
697,1,2.21383335553169,10.0236355876139,619.605809913939,6596.35295421184,0.419239304831522,-0.580760695168478,-0.00715141308835359,2.61092445818538e-05
698,1,0.825651243385318,7.32463489191572,596.254035964709,6522.33025181548,0.244472665219956,-0.755527334780044,-0.00487508668427674,2.0602661064305e-05
699,1,0.650751490468053,7.02524468508126,593.80961019021,6504.54072914791,0.211586692903515,-0.788413307096485,-0.0045876809480593,1.99235631739652e-05
700,1,1.31061232804657,8.11697712267401,603.166174727193,6547.45404051724,0.296070851576218,-0.703929148423782,-0.00556158410976953,2.23110682588815e-05
701,1,1.32282804622613,8.19039248717174,585.210664781495,6523.91887956405,0.307482150525659,-0.692517849474341,-0.00581445041740996,2.39155432112409e-05
702,1,0.79734183712784,7.51545254537551,600.810703049347,6539.0743337544,0.273743694830147,-0.726256305169853,-0.00504563242986854,2.0819956386454e-05
703,1,0.677566289533081,7.15548509611623,605.877908678555,6533.29994476611,0.22779233881113,-0.77220766118887,-0.00463052843928282,1.94925584928789e-05
704,1,1.09711408437548,7.71860187524366,597.46833594896,6534.78174153065,0.269995198381919,-0.73000480161808,-0.00523759327100319,2.16226467266863e-05
705,1,1.45239639320104,8.37305512741403,615.580992439041,6556.83166954128,0.308843291077222,-0.691156708922778,-0.00567816566417192,2.20959942203842e-05
706,1,0.614754512766874,7.96898744631193,608.092420033869,6560.7773633052,0.322039165355292,-0.677960834644708,-0.00543754991770345,2.15508281051659e-05
707,1,1.45409167557003,8.4035493952438,605.397874606232,6551.78897271496,0.31475703613201,-0.68524296386799,-0.00580862913673287,2.29287813725586e-05
708,1,0.669028365018225,7.24929320991671,596.78610794149,6518.30952052884,0.239538746394842,-0.760461253605158,-0.00479934990650621,2.03543976994719e-05
709,1,3.16531215678679,12.7810000513257,650.858803940365,6712.03315956034,0.750797229283719,-0.249202770716282,-0.00943568285128282,3.01711086667186e-05
710,1,0.730402815777561,7.97849836846693,607.844336080425,6573.42903023703,0.336750653360905,-0.663249346639095,-0.00547179539261891,2.15941648278844e-05
711,1,0.714841422482901,7.22751136709744,596.908193695459,6531.03820404887,0.236691964307357,-0.763308035692643,-0.00477535352666036,2.02849388335953e-05
712,1,0.654903074913711,7.57033048609973,598.566526822233,6546.72043549197,0.278809488890688,-0.721190511109312,-0.00511885412003755,2.11295372724855e-05
713,1,1.15904103566584,7.83063159853581,603.366868962464,6532.10438325372,0.277474548559804,-0.722525451440196,-0.00529162357442324,2.15096762647646e-05
714,1,0.667188972441312,7.46287679271204,601.181030485641,6526.95084070483,0.266218662006911,-0.733781337993089,-0.00498628018242923,2.06488435957988e-05
715,1,0.878906826954969,7.22182152088395,576.980086701391,6486.95743701875,0.223474844158159,-0.776525155841841,-0.00491244961469015,2.16932740090527e-05
716,1,0.704451392624501,7.22407356668537,598.017641281867,6525.53316910969,0.236406464601543,-0.763593535398457,-0.00476314250836901,2.02001301953975e-05
717,1,1.36312346027053,8.22059562591597,605.992604938757,6548.28187662582,0.302840767248785,-0.697159232751215,-0.00563231061301765,2.23855947200672e-05
718,1,0.76279782859616,7.58670183748241,598.874235921554,6550.90763499564,0.284531734924354,-0.715468265075646,-0.00513944743161189,2.11534767161112e-05
719,1,0.651879655103381,7.03659349184932,531.236027830392,6488.43527695565,0.212980884427892,-0.787019115572108,-0.00514136370138015,2.4933739676165e-05
720,1,0.590891771217119,7.85231097948137,603.225924441546,6555.39746597231,0.304526940278058,-0.695473059721942,-0.00535567570808506,2.15793070985313e-05
721,1,1.21684810147834,8.42810333942234,612.543672268309,6589.23060485688,0.377215594430426,-0.622784405569573,-0.0058628754597085,2.24623782554424e-05
722,1,1.2477629102443,7.99617502993216,604.566072902312,6542.75501605445,0.288268336787284,-0.711731663212716,-0.00543589195466545,2.18773516924068e-05
723,1,1.3800659649092,8.2197108241726,610.078755058513,6561.49832531554,0.297969799422562,-0.702030200577438,-0.0055858775334375,2.2084355808713e-05
724,1,0.470060499450535,7.94443711311352,599.440918346382,6542.53680039187,0.285865535169713,-0.714134464830287,-0.00543520469158866,2.21090642474217e-05
725,1,1.00246290474325,7.7182054679703,599.737024266353,6545.53331748476,0.28601507455228,-0.71398492544772,-0.00524416149292232,2.14582655214983e-05
726,1,0.493343785970859,7.7122347550161,598.973107036293,6539.9948326055,0.269644277236432,-0.730355722763568,-0.00521853421802305,2.14963930014854e-05
727,1,1.18321285481062,7.87380443477326,602.639018614208,6539.03088301766,0.280149328055856,-0.719850671944144,-0.0053382729064577,2.16805417183286e-05
728,1,1.22840352681129,8.32192973221745,607.006135406022,6583.29458712898,0.354838429783376,-0.645161570216624,-0.00579203914230686,2.25859250608605e-05
729,1,1.25805795824876,8.05992542550021,602.908491952939,6549.13788449779,0.298061278177032,-0.701938721822968,-0.00551994877389605,2.21731922053638e-05
730,1,1.16355166531566,7.8376889631407,599.852918088818,6541.31076256482,0.277796068194261,-0.722203931805739,-0.0053290405920661,2.17820360670027e-05
731,1,0.514503938199535,7.58441811133787,600.731821917556,6529.6373953762,0.261436979600205,-0.738563020399795,-0.00508321005123684,2.10165289661716e-05
732,1,0.465078680400163,7.96233747391824,605.653573469124,6537.90749573154,0.286035966510321,-0.713964033489679,-0.00539451073450324,2.17066104650429e-05
733,1,0.569075156761222,7.37558050543253,597.701021824809,6528.02931083861,0.247806284267819,-0.752193715732181,-0.00491147987002193,2.06456333881662e-05
734,1,3.96623962584777,13.9385778013529,640.493998821437,6698.21421617952,0.666807575624015,-0.333192424375985,-0.0103609034409557,3.39772584494928e-05
735,1,0.501811775048882,7.65565297736436,598.533781570422,6531.50129491721,0.265971166906135,-0.734028833093865,-0.0051689608019632,2.13700188185882e-05
736,1,1.28196666072771,8.06693701747919,603.087433583109,6548.26271610037,0.293543601814919,-0.70645639818508,-0.0055166331203219,2.21793139123665e-05
737,1,1.03385528712522,8.24749749157252,613.135270138066,6593.32898342439,0.371406019074699,-0.628593980925301,-0.00570046274466305,2.19386345358367e-05
738,1,0.516223681968871,6.86285129307726,594.339126616185,6502.17341393119,0.1877611006052,-0.8122388993948,-0.0044068893159633,1.94283511816887e-05
739,1,1.67060182117278,8.85262167809286,613.038114271355,6565.85813456142,0.343946012954638,-0.656053987045363,-0.00615011818063273,2.35557508162513e-05
740,1,0.992336245747299,7.65464794688842,566.036785148442,6502.8945069699,0.276903569284839,-0.723096430715161,-0.00548414453649858,2.38910870121678e-05
741,1,1.12463505307398,7.04712935621544,504.073667660549,6586.49234676341,0.143584845078539,-0.856415154921461,-0.00529118994762162,2.77347478366722e-05
742,1,3.8355287385768,13.676500652696,638.171310671092,6686.80656364188,0.659060667675812,-0.340939332324188,-0.010181139273076,3.35815268130172e-05
743,1,1.28813391192322,8.07291069655434,601.21780846753,6549.39839868776,0.293156618619227,-0.706843381380774,-0.0055381126773064,2.23339981540907e-05
744,1,1.15272203435082,7.8189015530122,601.939241536174,6535.67954148474,0.276680876272869,-0.723319123727131,-0.00529311171780033,2.15794529839172e-05
745,1,0.472191091684751,7.88869134494455,602.203151548306,6539.28545947486,0.28118306912798,-0.71881693087202,-0.00535621365199966,2.17529877893029e-05
746,1,0.810359662389457,7.31000561803577,596.584638668826,6525.34551790615,0.24355058332976,-0.75644941667024,-0.00485857865669364,2.05387296098357e-05
747,1,1.07665504247472,8.02130405960243,578.750654192267,6529.32315120602,0.326846055920658,-0.673153944079341,-0.00576672883485523,2.39475996646828e-05
748,1,1.33692888413898,8.16871341811583,603.753789710561,6548.88590948745,0.2994543433913,-0.7005456566087,-0.0056046208075504,2.24095904936889e-05
