k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2309,1,3.42631203639951,12.4727297657506,694.608299622111,6759.67046760988,7057.62601084514,-5.42994915131803e-07,0.00100154918926661,-0.000942575978115201,0.511488060285102,-0.488511939714899,-0.00827495575029469,2.58512517220832e-05
2310,1,0.489814917008404,6.19917093612247,655.325659945201,6621.86467764866,6953.38620162057,-9.07768473330372e-06,0.00122084910506383,-0.000228650635108352,0.119958600062119,-0.88004139993788,-0.00338693294614613,1.44350823131234e-05
2311,1,3.86275519570816,13.7614622018543,755.966831247871,6932.26674515785,7199.51296257356,4.2681795028377e-07,0.000520256745242975,-0.000647146254777908,0.670707130986643,-0.329292869013357,-0.00866630381269425,2.40801451219341e-05
2312,1,2.15197834163482,9.75814259831741,623.233655083837,6608.11651044185,6924.1474321154,2.2196828103544e-06,0.00125664338763218,-0.000850682379677892,0.376853675091795,-0.623146324908205,-0.00682877912566836,2.51226452150493e-05
2313,1,1.2820263013623,8.31153584281359,687.719983227921,6752.72302193755,7047.11689141636,1.15366700706852e-06,0.000482006011689721,-0.000417720526456833,0.34130126776467,-0.65869873223533,-0.00508501901130955,1.75734890149708e-05
2314,1,1.87761284223955,9.7801256783143,641.268329428606,6666.70279077979,6968.65801471572,-1.55890131194069e-07,0.000424548966790358,-0.000235845567658544,0.490247271628062,-0.509752728371938,-0.0068306977122794,2.37829023179687e-05
2315,1,0.489830826139582,6.19925260188621,657.827639732614,6619.81618131932,6953.70894923877,-5.34198084535629e-06,0.00125464026505686,-0.000232261139899492,0.11996663309945,-0.88003336690055,-0.00337412537871584,1.43256751450268e-05
2316,1,0.484842598798426,6.17443816064144,652.755640782006,6622.91855300399,6954.03333274353,-7.97209845288839e-06,0.00152596157212024,-0.000391310779377818,0.117535725964111,-0.882464274035889,-0.00337761126605282,1.44909273267871e-05
2317,1,0.484910683081126,6.17477277305261,652.519291146605,6629.14528527609,6932.20041417841,1.41899376687781e-06,0.0015210135226612,-0.000388229498639703,0.117568372532062,-0.882431627467938,-0.00337914110582666,1.45022126515597e-05
2318,1,0.488239504433164,6.19133133856787,653.681938816476,6620.38640514103,6933.9197929863,3.12865823120904e-06,0.00164353315783899,0.00245743663981557,0.119188466053246,-0.880811533946754,-0.00338827494507082,1.44894224688233e-05
2319,1,1.95167950805611,9.87391649373464,639.745035192709,6658.184942373,6948.13202869402,-1.72020179136083e-07,0.000496914189616355,-0.000426336657255888,0.486615455616019,-0.513384544383981,-0.00691458856128651,2.41254599334969e-05
2320,1,0.48447477335962,6.1726069389942,651.956175532621,6625.90979598987,6927.07254377458,4.20883272764065e-06,0.00151022712249843,-0.000380796380341053,0.117357126861967,-0.882642873138033,-0.00338007473364106,1.45221800116108e-05
2321,1,0.480644248075923,6.15358844375273,653.011386225888,6633.97438431185,6947.94400434474,-3.28543687968153e-06,0.00138175127607459,-0.000358936842530966,0.115508725654653,-0.884491274345347,-0.0033572200941266,1.44306847455577e-05
2322,1,0.485662962940934,6.17851671340124,652.600751225356,6624.79523297663,6941.45122568565,-4.12256457542662e-06,0.00155165253270667,-0.000396141083911061,0.117933900018365,-0.882066099981635,-0.00338214789451997,1.45073833450783e-05
2323,1,0.486356479378027,6.18196555526415,653.650007781649,6624.14964114521,6930.79812885122,7.11802490118655e-07,0.00154778367055016,-0.000404567457735538,0.118271020345308,-0.881728979654692,-0.00337987267142416,1.44689174733924e-05
2324,1,0.487492283572169,6.1876129505634,654.124016190261,6624.23951308941,6939.04178747505,-2.37193144242962e-06,0.00159334472344487,0.00241405703127384,0.118823882120444,-0.881176117879556,-0.00338258541597191,1.44611539863401e-05
2325,1,0.481159762152752,6.15615253401589,652.98998265004,6631.05049297123,6981.78300593547,-1.79811152400421e-05,0.00142308052617189,-0.000368542736396193,0.115757238966337,-0.884242761033663,-0.00335967405973214,1.44376441757639e-05
2326,1,0.483625291789727,6.16839411564865,653.787589531085,6628.72115434636,6939.81908688994,-8.64248400815702e-08,0.00145468929779506,-0.000383034814149141,0.116946665243472,-0.883053334756528,-0.00336675666273585,1.44310778475828e-05
2327,1,0.48609308772135,6.18065575292149,653.640744076004,6622.82422864272,6945.55528426854,-7.50665562866302e-06,0.00155236262643997,-0.000405496219173074,0.118142943085126,-0.881857056914874,-0.00337872269983383,1.44662619119586e-05
2328,1,0.484172266435818,6.17110417849054,651.866739757824,6628.48814287617,6931.72593803637,2.85520460352614e-06,0.00150453569010976,-0.000378703232854605,0.117210644258654,-0.882789355741346,-0.00337916110633636,1.45226286684362e-05
2329,1,0.489808598221258,6.19914159546149,655.578999422996,6620.91515330469,6928.19661958458,4.71989718770329e-06,0.0016932857875824,0.00250380882062018,0.119955714026943,-0.880044285973057,-0.00338559733260399,1.44238597227283e-05
2330,1,0.486438105949338,6.18236765107197,654.457225192871,6628.48397190738,6937.33611913476,3.91614033420007e-06,0.00164179698130115,0.00245958426967263,0.118310349939068,-0.881689650060932,-0.00337607117840881,1.44341859099961e-05
2331,1,0.487470075910613,6.18750103477838,652.841597179114,6623.80276758207,6944.44963133187,-1.49507037235954e-06,0.00161380679882749,0.00242993165738881,0.118812915858893,-0.881187084141107,-0.00338912753539055,1.45177611613492e-05
2332,1,0.4892894225875,6.19655043879658,657.026102378858,6620.52882610253,6925.25001175988,6.78768531672564e-06,0.001216634972012,-0.000223142327740788,0.11970095007105,-0.880299049928949,-0.00337578090343571,1.43543900127186e-05
2333,1,0.489548305981412,6.19785020376442,655.906647843,6622.16728919353,6909.60174283516,1.02403871119496e-05,0.00169560585918359,0.00250689941458404,0.119828716486791,-0.880171283513209,-0.00338272805385575,1.44064511264933e-05
2334,1,1.65183429039897,9.04347247814699,613.389263008514,6594.98131431306,6885.34193221699,-8.08570794758935e-07,0.000623401441892319,-0.000437354203313589,0.393482768887762,-0.606517231112239,-0.00638292719497262,2.40360379985066e-05
2335,1,0.489709138617508,6.1986491098365,655.466685776841,6623.5842785183,6932.14868443696,5.70453958319728e-06,0.00168554468456676,0.00249728886410594,0.119907275823536,-0.880092724176464,-0.00338572787740023,1.44276568936272e-05
2336,1,0.487127114301152,6.1857961657538,652.630378712587,6630.30152364862,6946.50427771149,1.5343202670236e-06,0.00160334885947356,0.00242129317484796,0.118645911643576,-0.881354088356424,-0.00338866235262153,1.45231570591193e-05
2337,1,0.485952462652977,6.17995435662928,653.862856686713,6622.12801694102,6935.375636949,-1.48833883778694e-06,0.0015315679545907,-0.000402441248297691,0.118074380942024,-0.881925619057976,-0.00337693376627236,1.44547948540245e-05
2338,1,0.484194771511555,6.17121753884007,653.250693944911,6625.38097368348,6947.54503493642,-5.66927188199579e-06,0.00149257040182819,-0.000387604581192136,0.117221691568073,-0.882778308431927,-0.00337210581084185,1.44614252240593e-05
2339,1,0.490521799969517,6.20269051056076,656.29688824714,6620.16288638841,6949.99308367913,-5.11128868933451e-06,0.00123346837833796,-0.0002335449680686,0.120304998240269,-0.879695001759731,-0.00338512995155944,1.44005613574587e-05
2340,1,3.68139280652252,12.8445083699812,724.354925983225,6827.12735114998,7106.45102673722,-9.05559157800728e-07,0.000790687048790682,-0.000829893397167325,0.480058647976525,-0.519941352023475,-0.00814837122140841,2.44801824518104e-05
2341,1,3.07093505516542,11.652015513179,734.988810166607,6855.09951663919,7133.12508323551,1.47131246212785e-06,0.000834308958878558,-0.000899666221812367,0.45726857133373,-0.54273142866627,-0.00718824049406359,2.15694762515272e-05
2342,1,0.486851170428877,6.18442865174245,653.231664593438,6624.24671508262,6944.60118129199,-1.68760921287405e-06,0.00163075095681187,0.00244627031497657,0.118512022056712,-0.881487977943288,-0.00338429146618889,1.44932280753445e-05
2343,1,0.491178130583585,6.2059626380134,656.346960673009,6618.48498496341,6939.28204542901,2.7068692776092e-06,0.00122270621410961,-0.000234605278819799,0.120627402226089,-0.879372597773911,-0.00338785559234209,1.44059598365111e-05
2344,1,0.48780821220375,6.18918741687525,653.026643161863,6626.16703163426,6924.26120132591,5.17531232755754e-06,0.00162503936773058,0.00244052987545729,0.118978202040267,-0.881021797959733,-0.00338971148215345,1.4513489151609e-05
2345,1,0.48900780953531,6.19515467585741,653.733724329521,6623.75604772952,6955.85623657065,-8.51133008684197e-06,0.00166664876932437,0.00247699674218893,0.119563808072242,-0.880436191927758,-0.00339150492545704,1.44960732466618e-05
2346,1,0.487887948314907,6.18958128562878,653.586216052251,6625.24807525815,6938.39294899448,6.57788993190488e-07,0.00161057912954334,0.00242848927155137,0.119016819325282,-0.880983180674718,-0.00338716975322914,1.44895701497657e-05
2347,1,1.74867380207017,8.82116377614215,652.884401794656,6649.98374645843,6949.7523044591,2.01084676646466e-07,0.000821315924332605,-0.000589795876294374,0.308765550293813,-0.691234449706187,-0.00569679322731728,2.06944219340563e-05
2348,1,2.87961320567055,11.3155461251389,643.320769565402,6651.78815226224,6944.21601749978,3.21962661162267e-06,0.00104469474254709,-0.000699314987286925,0.459216602956299,-0.540783397043701,-0.00795402528194844,2.73413763970593e-05
2349,1,0.488653408481337,6.19339218729416,653.926329625385,6623.25703342315,6948.21790029951,-4.11597241390391e-06,0.00166161491551555,0.00247343652881682,0.119390723350946,-0.880609276649054,-0.00338889369734899,1.44834136266492e-05
2350,1,0.484531305929366,6.17289179265769,652.419376065847,6624.50482469349,6958.42232202625,-4.40134790408012e-06,0.00151353816187233,-0.000385497696697712,0.117384901469416,-0.882615098530584,-0.00337793584716563,1.45022358216098e-05
2351,1,4.39852220210635,14.6246768360931,670.72021803693,6734.38431136451,7016.41456960172,1.41558584718126e-06,0.000995334387019734,-0.000359178520739078,0.628182693987467,-0.371817306012533,-0.0103478632750144,3.25089904235427e-05
2352,1,0.490981581537908,6.20498311255635,659.280028073742,6618.69045967504,6911.80967054577,1.09228654651865e-05,0.00126201832803865,-0.000238339882344007,0.120530852877209,-0.879469147122791,-0.0033718940579021,1.42758101779684e-05
2353,1,0.490155043112078,6.20086684267913,654.425216083945,6621.04175635334,6950.45436802141,-9.13172862371692e-06,0.00169042445533407,0.00249792146496475,0.120125461913658,-0.879874538086342,-0.00339314382862715,1.44787928709145e-05
2354,1,0.489841108113061,6.19929925183229,656.497409330612,6622.82303812243,6925.00704245242,6.9618463497006e-06,0.00121051483060919,-0.00022585317492485,0.119971221908142,-0.880028778091858,-0.00338100473250533,1.43838971101342e-05
2355,1,1.94598888672012,9.87650543612988,662.906872320814,6705.45751910514,7021.82409912339,-1.42914220454794e-06,0.000505792706614052,-0.000471707666292787,0.489341060992277,-0.510658939007723,-0.00667905849815128,2.24749256866598e-05
2356,1,0.485321731879889,6.17682309510299,653.594368333208,6629.51863789185,6932.2464284356,6.30647570798199e-06,0.00150391903657546,-0.000393521739169955,0.117768492532142,-0.882231507467858,-0.00337545754212941,1.44593430102506e-05
2357,1,0.488495189049824,6.19259765610944,653.209545156766,6619.46019847054,6954.77192678266,-1.25808403596814e-05,0.00166174269709897,0.00247130170464516,0.119312729575433,-0.880687270424567,-0.0033918848462302,1.4513355035629e-05
2358,1,0.480653662185246,6.15363938159771,653.115549080841,6629.53496430373,6927.0161862786,9.70416681681636e-06,0.00135496783277062,-0.000353415496647358,0.115513660488639,-0.884486339511361,-0.0033567312160503,1.44262015406629e-05
2359,1,0.484488827708017,6.1726808030726,652.368865916288,6631.30161217213,6925.06737696509,7.94639269383621e-06,0.00149935134511203,-0.000381881836801767,0.117364328712755,-0.882635671287245,-0.00337800414057748,1.45039858380361e-05
2360,1,2.44061101927543,10.4276008401955,661.176893945836,6676.0957399394,6986.83928042486,-5.32435117850361e-07,0.0009230738942567,-0.000757912872359157,0.424953810059632,-0.575046189940368,-0.00701590493048503,2.38533325278972e-05
2361,1,0.489323604055521,6.19673160044656,654.667552206916,6621.38753934267,6914.87384380057,8.52967714429459e-06,0.00166907561501301,0.00248127477243543,0.119718754912047,-0.880281245087953,-0.00338810828130714,1.44584272317307e-05
2362,1,0.486748297536064,6.18391112679191,653.744257865568,6626.55086569589,6949.2111068948,-3.90959718020673e-06,0.00156584563914828,-0.000409812200814485,0.118461368448764,-0.881538631551236,-0.00338116458423908,1.44692981222494e-05
2363,1,0.491260080473817,6.20637954302673,659.330317615027,6621.21789426637,6947.52346346458,-1.85950886715794e-06,0.00128199250138965,-0.000244147842749953,0.120668504914682,-0.879331495085318,-0.0033729046230914,1.42768448029759e-05
2364,1,3.02298151191154,11.721837626191,671.695576343282,6712.81357586348,7006.11249578605,2.94667301436948e-07,0.000983526444496061,-0.000853237928822636,0.504295897489016,-0.495704102510984,-0.00798756892191074,2.59806926268424e-05
2365,1,0.488023419984728,6.1902622979958,653.110255167414,6626.71780465296,6934.05259385468,2.99440592961791e-06,0.0016292240796334,0.00244432431645691,0.119083601799049,-0.880916398200951,-0.00339026180231907,1.45122932427133e-05
2366,1,1.61880859848641,9.59078005210863,664.91547325199,6736.56240195461,7065.70886717703,-1.2418508933446e-06,0.000264656674923791,-0.000317679485306144,0.526322429034511,-0.473677570965489,-0.00649964187771425,2.16930717275381e-05
2367,1,0.489296747758009,6.19659757941023,654.674477940787,6624.22955311949,6932.8349116674,1.45119907683506e-06,0.00167490720548951,0.00248644896782935,0.119705583021022,-0.880294416978978,-0.00338794996209818,1.44578086290499e-05
2368,1,0.486625779572358,6.18329870441341,652.196476220265,6627.17638549025,6935.66659586655,2.19477711055599e-06,0.00158491610810869,-0.00039969477802515,0.118401437848631,-0.881598562151369,-0.00338862730884939,1.45366164269771e-05
2369,1,0.489570470675152,6.19795897571707,655.7545344815,6621.86611010378,6923.08715500083,6.34837450668086e-06,0.00169425008094788,0.0025053124409169,0.119839411211863,-0.880160588788137,-0.00338361198039569,1.44133884917469e-05
2370,1,0.489944059497594,6.19981579242245,654.172732130863,6616.82717361646,6918.08602789756,4.36374621084665e-06,0.00167032267588928,0.00248023658059537,0.120022037108136,-0.879977962891864,-0.00339349200032886,1.44875154150439e-05
2371,1,0.489515961976478,6.19768700444113,654.42239617727,6621.96392090863,6927.06400163999,5.53093701598912e-06,0.00166537909743098,0.00247743260115385,0.119812671048125,-0.880187328951875,-0.0033902509850346,1.44714927817367e-05
2372,1,0.483089037894441,6.16572801224008,652.769119074695,6625.19055904216,6961.62876937226,-7.77149059046859e-06,0.00146685038718993,-0.000377296470105648,0.116687202082357,-0.883312797917643,-0.00336956995042945,1.44698877209921e-05
2373,1,1.82656686273522,9.52652703186542,649.210774873593,6672.90638371466,6962.75881622059,7.04206764000912e-09,0.000496679913002129,-0.000279606319963932,0.447121173767376,-0.552878826232625,-0.00648538941843639,2.26028480695843e-05
2374,1,0.489116922518324,6.19570265292223,654.058832518375,6622.56892297837,6925.63901560836,2.10898403369992e-06,0.00166334765372932,0.00247498205862939,0.119617642543802,-0.880382357456198,-0.00339032034850263,1.44829468561823e-05
2375,1,2.61800262979816,10.4534694041816,711.480388386978,6804.20990923031,7094.33123094507,1.90922053798032e-06,0.000946466228092772,-0.000929107656702399,0.345097717316437,-0.654902282683563,-0.00642580244519769,2.06506908672598e-05
2376,1,0.48314292723155,6.16598752965515,652.583874791512,6625.53971920052,6946.7207574437,-4.60203125885329e-06,0.00146795325641491,-0.000376031966879964,0.116712447922421,-0.883287552077579,-0.00337076397030613,1.44787132004194e-05
2377,1,0.482339104649384,6.16200451585847,652.65353658343,6631.77229725617,6921.84050623763,6.07293386785087e-06,0.00142914274178852,-0.000367497792467475,0.116325222770225,-0.883674777229775,-0.00336675947885341,1.44662718087997e-05
2378,1,0.490017781346311,6.20018123421114,655.060351835384,6619.5244579998,6943.81243067161,1.83153877349402e-07,0.00168818703488951,0.00249786558561027,0.120057993030382,-0.879942006969618,-0.00338922757867335,1.444913191573e-05
2379,1,0.488537022571625,6.19281043405206,654.756020663449,6626.21512066975,6920.31910111735,1.12855668525158e-05,0.00165579200629389,0.00247111287899315,0.119333614545892,-0.880666385454108,-0.00338406789956168,1.44453738184062e-05
