Parameter,Mean,StdDev,Min,Max,-3σ,+3σ
gamma,1.15362290725493,1.22382010591582,0.0693640022856761,9.95516810603996,-2.51783741049252,4.82508322500237
kr,7.64075580557815,2.70741694691211,4.32000633105995,27.1429124683275,-0.481495035158174,15.7630066463145
tgo,659.741510262259,27.7751379761126,591.633265601887,795.132137688398,576.416096333921,743.066924190597
fuel_opt,6655.50699532069,77.0764734388929,6526.52184220327,7151.43884487069,6424.27757500402,6886.73641563737
fuel_sim,6963.25034864387,74.2989369572685,6829.07397588706,7425.25063728527,6740.35353777206,7186.14715951567
coeff1,0.223189085761735,0.186560069970753,0.00307818132238858,1.36556269513036,-0.336491124150523,0.782869295673993
coeff2,-0.776810914238265,0.186560069970753,-0.996921818677611,0.365562695130361,-1.33649112415052,-0.217130704326007
coeff3,-0.00457948603977178,0.00216580288547776,-0.0203134242218387,-0.00169134736086578,-0.0110768946962051,0.00191792261666149
coeff4,1.74288503941073e-05,5.42224708051543e-06,8.21591501403777e-06,5.76611026387936e-05,1.16210915256104e-06,3.36955916356536e-05
