k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2598,1,0.566019380382499,5.13214413629454,633.816294510064,6550.80006692439,6872.83972757562,1.69846967697061e-06,-0.000175176288787143,-0.000370524125173688,1.16220072998342e-05,-0.9999883779927,-0.00247087950202534,1.27753275771022e-05
2599,1,0.566596882045781,5.13329509813485,632.858322097156,6548.92269395051,6873.50099469661,1.86693869479861e-06,-0.000174977457660041,-0.000369185581803322,1.11851520927333e-05,-0.999988814847907,-0.0024755283758108,1.28169072160592e-05
2600,1,0.564767750118338,5.12964087938751,634.618775791866,6550.72761843408,6897.3693696653,4.95564307989199e-06,-0.000175530208578772,-0.00038109952583909,1.16023655402015e-05,-0.99998839763446,-0.00246578276872871,1.27368234157238e-05
2601,1,0.566840267305419,5.13378595188491,632.679386797249,6545.41556908297,6871.70763667316,1.83682615697634e-06,-0.000175196608976352,-0.000362597173079848,1.16397495738016e-05,-0.999988360250426,-0.00247661714351722,1.28253842999163e-05
2602,1,0.562084832551775,5.12427517450675,636.243314349243,6544.9844709254,6863.8272146897,1.37089158907264e-06,-0.000174747520887995,-0.000371600035578012,1.15736283350446e-05,-0.999988426371665,-0.0024552700604477,1.26586088321387e-05
2603,1,0.557028387676903,5.11416228388327,639.059497474825,6542.81167560673,6888.63988319521,3.87091042791816e-06,-0.000173263609475493,-0.000381897669285536,1.14920988633961e-05,-0.999988507901137,-0.00243653781876834,1.25225253039151e-05
2604,1,0.558375923471443,5.11685733998604,638.155794596056,6543.24410720826,6844.87761776666,-2.04585399439407e-06,-0.000172279860315283,-0.000364237930625677,1.15121423027449e-05,-0.999988487857697,-0.00244209986860935,1.2564634934257e-05
2605,1,0.564984093999671,5.13007359150932,635.258173769218,6554.29919321419,6855.75912154238,-1.35237730650314e-06,-0.00017447930497043,-0.000364232109859586,1.1608513817059e-05,-0.999988391486183,-0.00246364150654289,1.27122689236104e-05
2606,1,0.56287184024107,5.12584906746469,636.044809429598,6551.85007320299,6895.10781068003,4.44692277954735e-06,-0.00017496891600531,-0.0003840122371912,1.15728308909719e-05,-0.999988427169109,-0.00245727358103098,1.26704018324009e-05
2607,1,0.563521788131497,5.12714899996639,635.004261466183,6546.68329215286,6864.98710006643,6.59915793365344e-07,-0.000174069376973558,-0.000366228632628918,1.15872925523046e-05,-0.999988412707448,-0.00246232377034057,1.27151842876039e-05
