k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
2365,1,0.496283489110743,6.23143608767824,653.74041158379,6629.24405437554,6936.49811058458,2.28606747546553e-06,0.00128399045206604,-0.000244686147198081,0.1231491308729,-0.8768508691271,-0.00342470365154268,1.45806700003503e-05
2366,1,0.496928151662593,6.23465034277776,653.751885527093,6624.59931509534,6968.4294326221,-1.00381609066326e-05,0.00107273956380316,-0.000169700477272272,0.123468808705724,-0.876531191294276,-0.00342759084861062,1.4587678830298e-05
2367,1,2.77555969710355,11.1571275103667,624.960772642581,6634.72522666751,6912.45207386021,-3.81248364592491e-07,0.00120550233142443,-0.000870265765115619,0.466706698603035,-0.533293301396965,-0.00807293941418594,2.85658321127497e-05
2368,1,2.05595215858348,9.98950349114613,624.086017367552,6633.86440066882,6917.90714613548,4.96137787193225e-07,0.000576013428862947,-0.000452766194939613,0.475875198198249,-0.524124801801751,-0.00716347878234606,2.56480881909828e-05
2369,1,0.361789117143763,8.85662570819139,640.300479775502,6618.76392591275,6903.12816313817,1.20788767025211e-06,0.000956216018842171,-4.7110253944993e-05,0.316559083502187,-0.683440916497813,-0.00584861647911131,2.16023320214759e-05
2370,1,0.498202599784391,6.24101453545803,654.795533340449,6619.33889177678,6920.52035799831,2.69113267163863e-06,0.00107715822386636,-0.000174572924152017,0.124102746292367,-0.875897253707633,-0.00342795559794135,1.45560580067082e-05
2371,1,2.39840929387416,10.2295643995014,636.822209131015,6626.56330751926,6908.86291996689,1.85807621410304e-06,0.00118574661092644,-0.000864244997501373,0.390631094229194,-0.609368905770806,-0.00707483694723495,2.52243938492142e-05
2372,1,0.496248688509266,6.23125734841918,651.533788880097,6623.6165290252,6959.58024471404,-6.51899757602586e-06,0.00126277590712881,-0.000241526402533054,0.123131363877142,-0.876868636122857,-0.00343613804271744,1.4679180173281e-05
2373,1,0.496141410353441,6.23072014602162,654.362040435011,6626.77276445729,6933.98382573966,1.06258521533076e-06,0.00105745837816557,-0.000163182383403182,0.123077971197352,-0.876922028802648,-0.00342079446222167,1.45513085382409e-05
2374,1,0.497346201272184,6.23673170644533,654.697481304892,6625.11491931423,6928.10895211664,1.25348997943235e-06,0.00107089519842626,-0.000170513056218624,0.123675990399572,-0.876324009600428,-0.00342454630977589,1.45504264353126e-05
2375,1,0.494768914365531,6.22386610069044,650.918529842826,6629.58707633047,6931.99534852671,3.98105023782325e-06,0.00122234111270064,-0.0002276252489537,0.122397560666122,-0.877602439333877,-0.00343258105058225,1.46894985599031e-05
2376,1,0.495953285896941,6.22978127588077,651.484162457608,6624.26634148652,6945.0095704129,-3.87263606380962e-06,0.00125624960324218,-0.000238840468227863,0.122984678938007,-0.877015321061993,-0.0034350417797363,1.4677938851329e-05
2377,1,0.495857957037965,6.22929895615436,651.294580759859,6629.92979431096,6919.50459872728,5.12067362723803e-06,0.00123802764745625,-0.000236102612689137,0.122936763524421,-0.877063236475579,-0.00343559781963951,1.46853480818923e-05
2378,1,4.08986744838007,14.5741706161943,765.497836047886,6962.39299557332,7269.53464676138,8.77244122355806e-07,0.000415454324611858,-0.000455667730420828,0.804034306917252,-0.195965693082749,-0.00926340909286493,2.4871152744389e-05
2379,1,1.29243773473602,8.07817123363107,601.201318257862,6551.1352561925,6823.65194857211,3.17960300132462e-06,0.000895344169915579,-0.000330487731844187,0.293094653599476,-0.706905346400524,-0.00554253653347081,2.23497776225037e-05
2380,1,0.49531598118622,6.22659820400262,649.996678696834,6627.99643139556,6934.17948748617,-1.00326682255956e-06,0.00122137747990102,-0.000230910489335656,0.122668599147727,-0.877331400852273,-0.00343996788665426,1.47376611516044e-05
2381,1,0.497079406778179,6.23540407171364,653.998663902285,6628.8231921283,6913.66485369628,1.20710118097279e-05,0.00127980302284992,-0.000247978838160634,0.12354381981531,-0.87645618018469,-0.00342698843190144,1.4578434169378e-05
2382,1,0.496390278806867,6.23195495086742,650.513729021467,6623.85940351064,6940.75828333453,-5.58839207949599e-06,0.00124747819165803,-0.000240375055000186,0.123200712600819,-0.876799287399181,-0.00344216899373178,1.4726901151969e-05
2383,1,0.496193343930535,6.23097505491766,653.980960686305,6627.7200278626,6951.0355064555,-2.28742694706788e-06,0.00129491850204499,-0.000245746923610568,0.123103305498673,-0.876896694501327,-0.00342302141427522,1.45688678101923e-05
2384,1,3.66260061271299,12.8185052199359,729.248534439303,6843.91010957742,7131.77491872883,1.72422902697402e-06,0.000843704328137238,-0.000345447333529592,0.482938538255673,-0.517061461744327,-0.00807981212160258,2.41038410393329e-05
2385,1,0.495830092936995,6.22916567465618,649.814992320834,6623.82044753553,6936.59943707946,-1.91582463559669e-06,0.00122441605578876,-0.000233596423640847,0.122923524171243,-0.877076475828757,-0.00344329753536158,1.47519838322061e-05
2386,1,1.96238322829104,9.42552665400249,630.663567306243,6612.82373314067,6909.75620697723,-2.37349119597898e-06,0.000940849374386856,-0.000659848097711801,0.371628193365683,-0.628371806634317,-0.0064763397350074,2.36979151311371e-05
2387,1,0.496813926807726,6.23407339137453,653.751202845525,6626.86733719136,6957.01568085202,-5.68379410529718e-06,0.00106333648888067,-0.000167841324582696,0.123411402825908,-0.876588597174092,-0.00342706535569093,1.45863593574922e-05
2388,1,0.49591100946176,6.22956487929832,651.333754946746,6626.52867734058,6938.1780889067,-1.61994048976139e-06,0.00124860471162465,-0.000237715430557728,0.122963180380962,-0.877036819619038,-0.00343563588257925,1.46842084760345e-05
2389,1,2.44951242146832,9.91340086018399,760.301666103264,6905.00156448574,7231.47089715632,-2.88823840690364e-07,0.000796918921693309,-0.000914532458409667,0.279213363052824,-0.720786636947175,-0.00557135934589613,1.71494731806164e-05
2390,1,0.795709190687376,6.41427041927739,707.794295761106,6750.2627522443,7070.62165287013,4.41116367438802e-07,0.00106433140710531,-0.000591472256928682,0.117099255408246,-0.882900744591754,-0.00328377111678703,1.28036309874927e-05
2391,1,2.50344681605166,10.5464132548227,649.929506777123,6653.86671680358,6936.91489253979,5.94154395725834e-07,0.000956877045761707,-0.000638407422229648,0.427906185547566,-0.572093814452434,-0.00723326570641617,2.49673400414171e-05
2392,1,2.65851606206054,11.0953891719574,678.546229256675,6727.86423547666,7022.37796094304,9.22919981479928e-07,0.000642213724227925,-0.000602789921686053,0.507435276895903,-0.492564723104097,-0.0074499417208645,2.40981474239742e-05
2393,1,3.3240924169599,12.5729409712791,690.034915428732,6753.3715511356,7045.93573497,-5.58914131503462e-07,0.000704518682875121,-0.00012471410445869,0.600859900582495,-0.399140099417505,-0.00853193114520029,2.64055211807609e-05
2394,1,0.497781849587317,6.23890561753189,656.002232922981,6623.54606208267,6952.02611255145,-4.97533393424088e-06,0.00110212891882573,-0.000176678877323866,0.123892532867026,-0.876107467132974,-0.00341972211228182,1.44976556579063e-05
