Parameter,Mean,StdDev,Min,Max,-3σ,+3σ
gamma,1.56217127886312,1.5021955235506,0.0503195162405047,9.9995821401213,-2.94441529178869,6.06875784951493
kr,8.60890684584995,3.31425465555838,4.3168272553423,27.5114155759192,-1.33385712082518,18.5516708125251
tgo,662.892986261311,37.6707318829614,503.57054547287,809.439913464427,549.880790612427,775.905181910196
fuel_opt,6678.39734634037,105.172663109812,6500.58343701633,7332.5319990553,6362.87935701093,6993.91533566981
fuel_sim,6981.63871902293,106.42321265889,5976.44933936597,7641.60351080329,6662.36908104627,7300.9083569996
coeff1,0.297259076294102,0.228981538295,0.00301845736709428,1.50673359960513,-0.389685538590899,0.984203691179103
coeff2,-0.702740923705898,0.228981538295,-0.996981542632906,0.506733599605131,-1.3896855385909,-0.015796308820897
coeff3,-0.00538176502526881,0.002616800673727,-0.0199571805787819,-0.00165767815529448,-0.0132321670464498,0.00246863699591221
coeff4,1.94245624750121e-05,6.56421431955242e-06,7.60150670583579e-06,5.58302765673251e-05,-2.6808048364511e-07,3.91172054336694e-05
