Parameter,Mean,StdDev,Min,Max,-3σ,+3σ
gamma,0.592690173050839,0.642771621645996,0.0760340978361594,7.99935172913593,-1.33562469188715,2.52100503798883
kr,6.41126918389436,1.45967718507971,4.30991346444524,23.0595698412927,2.03223762865523,10.7903007391335
tgo,660.60578157372,13.1883091183248,582.909239299746,810.583334984123,621.040854218745,700.170708928694
fuel_opt,6639.58848732921,34.2244348963664,6505.47467639544,7217.17397899654,6536.91518264011,6742.2617920183
coeff1,0.136063665093682,0.103445802199578,0.00289051673606044,1.22432670921696,-0.174273741505052,0.446401071692416
coeff2,-0.863936334906317,0.103445802199578,-0.99710948326394,0.224326709216959,-1.17427374150505,-0.553598928307583
coeff3,-0.00354961208790078,0.00126763464430333,-0.0181916892315645,-0.0016996975368364,-0.00735251602081076,0.000253291845009195
coeff4,1.47295798374812e-05,3.53294094849615e-06,9.26240561680998e-06,5.52354169225021e-05,4.13075699199273e-06,2.53284026829696e-05
