Parameter,Mean,StdDev,Min,Max,-3σ,+3σ
gamma,0.606801815119664,0.149894157130309,0.278728951887217,2.04955401488069,0.157119343728735,1.05648428651059
kr,6.74471173400737,0.35555926027076,5.72571661874778,10.1971855381478,5.67803395319509,7.81138951481965
tgo,653.423481749754,17.2983146527722,498.046222804847,744.105492947895,601.528537791437,705.318425708071
fuel_opt,6638.88193311337,32.6501679730227,6481.09160072334,6877.69280156393,6540.93142919431,6736.83243703244
fuel_sim,6948.48775633891,46.407793917865,5896.50097231273,7192.3630425836,6809.26437458532,7087.71113809251
coeff1,0.176331907281747,0.0344498706302619,0.0771590529210366,0.530937871805498,0.0729822953909618,0.279681519172533
coeff2,-0.823668092718252,0.0344498706302619,-0.922840947078963,-0.469062128194503,-0.927017704609038,-0.720318480827467
coeff3,-0.00390996948721258,0.000427791122242006,-0.00727381268308037,-0.0026452732367169,-0.0051933428539386,-0.00262659612048657
coeff4,1.58669477183493e-05,1.71181575614185e-06,1.04408544050607e-05,2.80350732776793e-05,1.07315004499237e-05,2.10023949867749e-05
