k,exit_ok,gamma,kr,tgo,fuel_opt,fuel_sim,final_error_1,final_error_2,final_error_3,coeff1,coeff2,coeff3,coeff4
262,1,0.576747053010118,6.63961117849317,659.928883033751,6640.25414229759,6929.20868516014,6.46656251189427e-06,0.00108790936336474,-0.000406934646889567,0.166316992771083,-0.833683007228917,-0.00376725833030484,1.52457352744905e-05
263,1,0.576685746022065,6.63930092358516,659.743962945657,6641.72276901399,6946.91145445225,1.45436886902052e-06,0.00109243853849576,-0.000407642917707562,0.166282272505932,-0.833717727494068,-0.003768026498036,1.52535701472463e-05
264,1,0.576507534133645,6.63839104902808,658.588569064147,6643.73058251197,6952.34265723695,1.37434485871532e-06,0.00108299432570736,-0.000400570454075932,0.166180465724447,-0.833819534275553,-0.00377379157031255,1.53050395030085e-05
265,1,0.576813235610066,6.63995670954278,658.24181195278,6639.23378623197,6958.13369254833,-7.20202567121558e-07,0.00108208238695953,-0.000401923665776849,0.1663556640629,-0.8336443359371,-0.00377723501255288,1.53247824109592e-05
266,1,0.577363334454928,6.64279699852749,654.664843079754,6642.23229074504,6924.98131833014,4.66565055405469e-06,0.00104187778869759,-0.000389273976907134,0.166673676917418,-0.833326323082582,-0.00380052816717096,1.54993306330902e-05
267,1,0.576429253104245,6.6379782551337,659.016789165827,6643.53695256529,6964.11793695054,-9.69138721937336e-08,0.00108821125969597,-0.000402168836444616,0.166134285777861,-0.833865714222139,-0.00377095614891745,1.52842054800554e-05
268,1,0.57647056499478,6.63819237867714,657.432766968046,6646.0533128919,6939.00519148323,1.90852541080504e-06,0.00107516019564203,-0.000396042363718152,0.166158239516287,-0.833841760483713,-0.00378024119533374,1.53584413158954e-05
269,1,0.5770126206043,6.64099064463903,656.125401938501,6647.39796528405,6958.44103700739,-3.14031657140516e-07,0.00105748870562949,-0.0003945785574615,0.166471401288699,-0.833528598711301,-0.00379038323506536,1.54262073568981e-05
270,1,0.576579179171796,6.63876659097737,658.581572975811,6645.09473169435,6967.95118940464,-2.82203265936662e-06,0.00108733408238193,-0.000403327168896794,0.166222482558867,-0.833777517441133,-0.00377418057237208,1.53062305178135e-05
271,1,0.576819994169409,6.63996013053052,658.68237345888,6643.5821807702,6961.57651751508,1.38181092813297e-06,0.00107832365747498,-0.000402999809011817,0.16635604692854,-0.83364395307146,-0.00377471177669068,1.53042971064572e-05
272,1,0.576047185592318,6.6360063068314,661.808782428671,6643.47627881474,6976.76140876919,-4.61001181186317e-06,0.00107272404111978,0.00241826684214175,0.165913749363178,-0.834086250636822,-0.00375322444900706,1.51510153400372e-05
273,1,0.528146410570806,7.36349435913242,607.212293888583,6555.39470220859,6867.91640841077,2.10366792764358e-06,0.000791441363236227,-0.00036892550997436,0.240994786864058,-0.759005213135942,-0.00481337745603445,1.99711395647533e-05
274,1,0.576830812574268,6.64004989700521,653.596154420308,6651.59891303004,6948.73692797687,1.94117013925196e-06,0.0010350154099337,-0.000381454126909375,0.166366094054776,-0.833633905945224,-0.00380417024448779,1.55436270150222e-05
275,1,0.937474046724319,7.26975521703604,624.750814781261,6589.23370701632,6891.38204102834,-1.52786896470225e-06,0.000938362354638607,-0.000332180177792907,0.222571409610842,-0.777428590389158,-0.00457374196323268,1.86254221706105e-05
276,1,0.756879012149225,7.31225370435637,609.838230051096,6568.18634983813,6849.82537207581,3.92933734310095e-06,0.000701912873275764,-0.000167746329680085,0.246881279098223,-0.753118720901778,-0.00476029213687239,1.96617404404428e-05
277,1,0.577155963369009,6.64171779963111,654.569577877378,6644.65497224368,6932.62812251707,4.75493934489618e-06,0.00104033077192292,-0.000386820873245597,0.166552816688692,-0.833447183311308,-0.00380007229265124,1.55013236882971e-05
278,1,0.576526887446083,6.63848084394565,656.200294033693,6646.03946092562,6970.26923453246,-3.84125564967036e-06,0.00107003184494367,-0.000392537331208587,0.166190511890687,-0.833809488109313,-0.00378761021057375,1.54168577450858e-05
279,1,0.576362346544437,6.63764131840123,659.382313364643,6643.83597521805,6957.62971624276,2.32844222191686e-07,0.00109186579838031,-0.000403403304517269,0.166096595794413,-0.833903404205587,-0.00376855309071788,1.52664898314224e-05
280,1,0.576939375077371,6.64061703755611,655.78375206138,6647.45706505731,6956.24713397022,-1.35172596453883e-06,0.00105837000609879,-0.000393242575228214,0.166429576638992,-0.833570423361008,-0.00379200931343645,1.54414162708421e-05
281,1,0.577078843966973,6.64132511922991,655.82510737138,6642.46995078506,6966.04429835488,-5.65449322223628e-06,0.00106723240245226,-0.000396386254578829,0.166508848583875,-0.833491151416125,-0.00379243090916066,1.5441115202463e-05
282,1,0.577230037689008,6.6421091147673,653.580503746098,6648.32645284925,6964.50405411008,-3.13741786724889e-06,0.00103962562760965,-0.00038657383993268,0.166596636411374,-0.833403363588626,-0.00380618941283693,1.55491920743259e-05
283,1,0.576258134082201,6.63709540368473,658.377101062685,6644.35753265796,6962.32276047667,-1.20687195247432e-06,0.00108699708028758,-0.000398633070290089,0.166035536426766,-0.833964463573234,-0.00377379959639965,1.53118838384831e-05
284,1,0.576760150180818,6.63968489137044,657.424843879182,6645.49957620487,6976.15354034111,-2.85683475622701e-06,0.00107472834610545,-0.000399206764996052,0.166325242309321,-0.833674757690679,-0.00378167589974959,1.53622647412878e-05
285,1,0.91792547278605,7.10090103926411,651.92462796539,6636.24508360886,6957.06404490531,-4.94247428858624e-07,0.000769922319482806,-0.000425180187448859,0.198980699846582,-0.801019300153418,-0.00421740658588005,1.67077775567618e-05
286,1,1.1399313061653,7.33805208249674,705.387918546412,6768.93984878959,7084.82768454828,4.09937426008823e-08,0.000686640882583384,-0.000558731611818075,0.192084346324447,-0.807915653675553,-0.00405608079235137,1.47477156616532e-05
287,1,0.576733763730972,6.63955917443024,656.590910383497,6641.08238494625,6941.03155613462,4.40554221479809e-06,0.00106146864663543,-0.000391586450859904,0.166311172863311,-0.833688827136689,-0.00378636182859488,1.54010210140331e-05
288,1,0.576442598863121,6.63800598000397,658.811463932542,6641.96546768934,6945.09085168218,6.56401715776341e-06,0.00107618066681368,-0.000397783704102039,0.166137387213587,-0.833862612786413,-0.00377215715461508,1.52937977954332e-05
289,1,0.802478312693257,7.07082050678725,632.595700145039,6579.81891680616,6906.88605040946,-1.75088253613609e-06,0.000866051354915943,0.000257964944466949,0.209872092293549,-0.790127907706452,-0.00433971072686353,1.76692185093826e-05
290,1,0.576216428439603,6.63687953195741,658.509076796255,6643.00356324304,6931.07384656072,7.54077870641283e-06,0.00107808974991847,-0.000395274488255382,0.166011394050595,-0.833988605949405,-0.00377284269507191,1.53052491416094e-05
291,1,0.57650202872674,6.63834862167762,659.714372617355,6643.80045983811,6957.61837804306,-3.90507218907027e-07,0.00109440074365913,-0.000406580744311213,0.166175719073006,-0.833824280926994,-0.00376731223855473,1.52527504442608e-05
292,1,0.576420874697054,6.63793803038514,658.322633701919,6646.27169815247,6928.98735363104,9.10895469104407e-06,0.00107006269376406,-0.000395826529711485,0.166129786034832,-0.833870213965168,-0.00377489497399329,1.5316361923768e-05
